ep_global,maze,steps,reward,avg100,epsilon,avg_loss,crashed,total_steps,total_crashes
2246,2,428,-483.71,-666.19,0.05,901.444484,1,831285,1794
2247,2,408,-312.49,-661.1,0.05,1206.464237,1,831693,1795
2248,2,418,-167.02,-654.45,0.05,849.449392,1,832111,1796
2249,2,412,-401.84,-650.28,0.05,1079.653231,1,832523,1797
2250,2,414,-347.53,-645.55,0.05,547.739343,1,832937,1798
2251,2,411,-476.33,-642.05,0.05,960.285465,1,833348,1799
2252,2,421,-424.42,-637.95,0.05,1389.823211,1,833769,1800
2253,2,418,-438.92,-633.9,0.05,911.113086,1,834187,1801
2254,2,418,-475.12,-630.4,0.05,859.761679,1,834605,1802
2255,2,564,-891.56,-631.18,0.05,893.467317,1,835169,1803
2256,2,422,-510.45,-628.0,0.05,819.938412,1,835591,1804
2257,2,667,-1541.35,-635.33,0.05,1246.121599,1,836258,1805
2258,2,415,-611.33,-633.2,0.05,940.034714,1,836673,1806
2259,2,415,-577.72,-630.62,0.05,1170.455971,1,837088,1807
2260,2,413,-561.66,-628.07,0.05,662.448619,1,837501,1808
2261,2,421,-550.41,-625.38,0.05,973.865442,1,837922,1809
2262,2,415,-498.6,-621.99,0.05,686.104677,1,838337,1810
2263,2,576,-1105.85,-624.71,0.05,1179.504816,1,838913,1811
2264,2,648,-1978.48,-636.39,0.05,1067.804412,1,839561,1812
2265,2,587,-1451.9,-642.75,0.05,1116.984375,1,840148,1813
2266,2,581,-958.74,-643.89,0.05,1179.732017,1,840729,1814
2267,2,658,-2004.75,-655.76,0.05,1245.508806,1,841387,1815
2268,2,563,-870.12,-656.11,0.05,1014.049283,1,841950,1816
2269,2,422,-545.03,-653.55,0.05,943.532071,1,842372,1817
2270,2,414,-372.82,-648.98,0.05,1069.925885,1,842786,1818
2271,2,416,-436.49,-645.13,0.05,907.777169,1,843202,1819
2272,2,637,-2264.26,-659.77,0.05,1125.473133,1,843839,1820
2273,2,578,-955.5,-661.06,0.05,906.305933,1,844417,1821
2274,2,604,-1149.27,-664.52,0.05,1210.184337,1,845021,1822
2275,2,425,-413.28,-660.27,0.05,1084.418413,1,845446,1823
2276,2,415,-926.96,-661.09,0.05,1117.467498,1,845861,1824
2277,2,410,-203.33,-654.91,0.05,1134.354999,1,846271,1825
2278,2,427,-351.01,-650.27,0.05,1115.632739,1,846698,1826
2279,2,593,-1473.93,-656.83,0.05,1097.280024,1,847291,1827
2280,2,426,-327.29,-651.55,0.05,997.918656,1,847717,1828
2281,2,396,-577.63,-652.59,0.05,855.01307,1,848113,1829
2282,2,390,-461.82,-648.82,0.05,1005.635298,1,848503,1830
2283,2,412,-354.02,-644.17,0.05,1229.516927,1,848915,1831
2284,2,321,-358.25,-639.3,0.05,1206.674042,1,849236,1832
2285,2,425,-361.25,-634.59,0.05,1144.5872,1,849661,1833
2286,2,426,-336.59,-629.58,0.05,965.316289,1,850087,1834
2287,2,399,-210.94,-623.24,0.05,1038.290521,1,850486,1835
2288,2,404,-273.85,-621.63,0.05,1186.820738,1,850890,1836
2289,2,178,-754.05,-627.47,0.05,1168.63706,1,851068,1837
2290,2,622,-1467.73,-637.11,0.05,770.208482,1,851690,1838
2291,2,183,-723.34,-641.19,0.05,1251.442268,1,851873,1839
2292,2,404,-215.61,-632.33,0.05,1458.596745,1,852277,1840
2293,2,619,-1481.24,-644.7,0.05,997.127754,1,852896,1841
2294,2,428,-297.31,-644.08,0.05,846.518382,1,853324,1842
2295,2,430,-416.84,-645.56,0.05,1020.216603,1,853754,1843
2296,2,179,-699.98,-648.46,0.05,1152.286155,1,853933,1844
2297,2,185,-699.17,-651.5,0.05,1124.897511,1,854118,1845
2298,2,650,-1804.3,-657.83,0.05,1307.177447,1,854768,1846
2299,2,415,-230.4,-656.73,0.05,1406.074593,1,855183,1847
2300,2,720,-1322.27,-666.12,0.05,934.474752,1,855903,1848
2301,2,619,-2027.13,-682.62,0.05,1224.331337,1,856522,1849
2302,2,430,-456.66,-684.89,0.05,1265.479239,1,856952,1850
2303,2,425,-313.5,-676.17,0.05,1098.689132,1,857377,1851
2304,2,417,-276.66,-666.7,0.05,1240.071347,1,857794,1852
2305,2,594,-1494.32,-669.84,0.05,1381.293965,1,858388,1853
2306,2,416,-268.96,-660.77,0.05,1244.361382,1,858804,1854
2307,2,420,-353.32,-662.34,0.05,1055.234302,1,859224,1855
2308,2,421,-349.74,-663.38,0.05,814.542249,1,859645,1856
2309,2,420,-338.32,-654.52,0.05,1250.129808,1,860065,1857
2310,2,169,-757.14,-659.75,0.05,1361.562326,1,860234,1858
2311,2,415,-182.7,-659.14,0.05,1372.859718,1,860649,1859
2312,2,421,-348.38,-659.91,0.05,1269.285799,1,861070,1860
2313,2,163,-998.47,-667.15,0.05,639.325426,1,861233,1861
2314,2,402,-198.07,-665.82,0.05,1280.476295,1,861635,1862
2315,2,420,-398.43,-650.42,0.05,900.849667,1,862055,1863
2316,2,169,-781.64,-654.64,0.05,1324.0043,1,862224,1864
2317,2,404,-211.73,-643.28,0.05,1447.845929,1,862628,1865
2318,2,403,-206.8,-623.79,0.05,1111.592617,1,863031,1866
2319,2,384,-329.56,-612.41,0.05,994.122262,1,863415,1867
2320,2,398,-195.95,-611.56,0.05,1169.043727,1,863813,1868
2321,2,166,-835.48,-617.1,0.05,1072.40402,1,863979,1869
2322,2,423,-415.37,-618.36,0.05,1199.644351,1,864402,1870
2323,2,167,-778.46,-624.04,0.05,865.218225,1,864569,1871
2324,2,167,-834.48,-629.04,0.05,871.842037,1,864736,1872
2325,2,400,-176.46,-627.87,0.05,1229.194388,1,865136,1873
2326,2,422,-422.05,-627.95,0.05,1192.153009,1,865558,1874
2327,2,419,-354.19,-623.83,0.05,1419.380989,1,865977,1875
2328,2,593,-1401.32,-634.11,0.05,1274.865366,1,866570,1876
2329,2,429,-419.46,-635.48,0.05,1221.319624,1,866999,1877
2330,2,400,-282.28,-635.88,0.05,1495.77315,1,867399,1878
2331,2,416,-464.81,-635.97,0.05,1578.031955,1,867815,1879
2332,2,399,-194.59,-633.31,0.05,1223.29514,1,868214,1880
2333,2,400,-185.48,-631.84,0.05,1262.549013,1,868614,1881
2334,2,421,-339.65,-631.72,0.05,1541.431688,1,869035,1882
2335,2,428,-755.37,-635.87,0.05,1571.781473,1,869463,1883
2336,2,427,-377.92,-636.25,0.05,977.263634,1,869890,1884
2337,2,400,-179.69,-636.05,0.05,1444.78115,1,870290,1885
2338,2,400,-182.96,-626.05,0.05,1554.735796,1,870690,1886
2339,2,405,-192.11,-616.68,0.05,1230.658072,1,871095,1887
2340,2,403,-212.09,-615.26,0.05,1511.934534,1,871498,1888
2341,2,591,-1391.5,-625.43,0.05,1474.04281,1,872089,1889
2342,2,427,-344.89,-624.69,0.05,932.949857,1,872516,1890
2343,2,416,-274.38,-623.61,0.05,1246.6426,1,872932,1891
2344,2,590,-1262.66,-632.67,0.05,1086.394232,1,873522,1892
2345,2,405,-175.75,-630.47,0.05,1327.356784,1,873927,1893
2346,2,425,-398.66,-629.62,0.05,1343.971661,1,874352,1894
2347,2,406,-189.16,-628.39,0.05,1550.764728,1,874758,1895
2348,2,416,-276.43,-629.48,0.05,1328.943908,1,875174,1896
2349,2,416,-316.91,-628.63,0.05,1297.789545,1,875590,1897
2350,2,408,-209.55,-627.25,0.05,1246.747092,1,875998,1898
2351,2,406,-199.99,-624.49,0.05,1431.828575,1,876404,1899
2352,2,600,-1452.16,-634.76,0.05,1326.262852,1,877004,1900
2353,2,415,-217.22,-632.55,0.05,1147.650688,1,877419,1901
2354,2,404,-326.81,-631.06,0.05,1231.489876,1,877823,1902
2355,2,417,-338.91,-625.54,0.05,1339.66146,1,878240,1903
2356,2,411,-233.27,-622.77,0.05,1344.503262,1,878651,1904
2357,2,408,-188.33,-609.24,0.05,1564.438048,1,879059,1905
2358,2,424,-332.07,-606.44,0.05,1473.903886,1,879483,1906
2359,2,398,-219.23,-602.86,0.05,1224.334913,1,879881,1907
2360,2,429,-420.98,-601.45,0.05,974.45456,1,880310,1908
2361,2,425,-406.56,-600.01,0.05,1116.628931,1,880735,1909
2362,2,404,-230.56,-597.33,0.05,1808.537395,1,881139,1910
2363,2,404,-239.35,-588.67,0.05,547.677934,1,881543,1911
2364,2,406,-230.87,-571.19,0.05,1430.184353,1,881949,1912
2365,2,407,-282.39,-559.5,0.05,1207.261979,1,882356,1913
2366,2,403,-230.03,-552.21,0.05,1535.453585,1,882759,1914
2367,2,402,-213.32,-534.29,0.05,1100.461249,1,883161,1915
2368,2,415,-293.13,-528.52,0.05,1463.762553,1,883576,1916
2369,2,405,-214.01,-525.21,0.05,1071.507377,1,883981,1917
2370,2,407,-330.52,-524.79,0.05,1509.833171,1,884388,1918
2371,2,401,-261.29,-523.04,0.05,1572.496384,1,884789,1919
2372,2,400,-273.41,-503.13,0.05,1208.223366,1,885189,1920
2373,2,416,-287.35,-496.45,0.05,1274.568888,1,885605,1921
2374,2,403,-244.01,-487.4,0.05,1188.877134,1,886008,1922
2375,2,429,-345.06,-486.71,0.05,1767.690898,1,886437,1923
2376,2,403,-205.87,-479.5,0.05,1425.252311,1,886840,1924
2377,2,405,-272.8,-480.2,0.05,1496.685815,1,887245,1925
2378,2,415,-251.78,-479.21,0.05,1282.514031,1,887660,1926
2379,2,403,-245.5,-466.92,0.05,1156.158395,1,888063,1927
2380,2,397,-258.3,-466.23,0.05,1354.021375,1,888460,1928
2381,2,406,-231.85,-462.77,0.05,986.572533,1,888866,1929
2382,2,401,-248.22,-460.64,0.05,1436.379681,1,889267,1930
2383,2,587,-1559.09,-472.69,0.05,1427.824193,1,889854,1931
2384,2,401,-233.39,-471.44,0.05,1340.068386,1,890255,1932
2385,2,399,-234.3,-470.17,0.05,1215.780439,1,890654,1933
2386,2,401,-247.29,-469.28,0.05,1109.327771,1,891055,1934
2387,2,402,-309.28,-470.26,0.05,1447.294028,1,891457,1935
2388,2,399,-218.12,-469.7,0.05,1266.756161,1,891856,1936
2389,2,399,-242.9,-464.59,0.05,1130.076092,1,892255,1937
2390,2,584,-1265.1,-462.57,0.05,848.56526,1,892839,1938
2391,2,402,-225.34,-457.59,0.05,1285.081595,1,893241,1939
2392,2,402,-260.26,-458.03,0.05,1195.351483,1,893643,1940
2393,2,402,-213.88,-445.36,0.05,1211.076164,1,894045,1941
2394,2,397,-226.11,-444.65,0.05,1462.275355,1,894442,1942
2395,2,403,-283.98,-443.32,0.05,1910.758788,1,894845,1943
2396,2,399,-225.39,-438.57,0.05,1353.859503,1,895244,1944
2397,2,401,-192.41,-433.51,0.05,1099.018644,1,895645,1945
2398,2,413,-314.02,-418.6,0.05,990.39322,1,896058,1946
2399,2,424,-501.65,-421.31,0.05,1984.611555,1,896482,1947
2400,2,399,-202.75,-410.12,0.05,1483.647637,1,896881,1948
2401,2,438,-608.64,-395.93,0.05,1209.745915,1,897319,1949
2402,2,425,-506.5,-396.43,0.05,1044.901956,1,897744,1950
2403,2,708,-1252.94,-405.83,0.05,1580.069354,1,898452,1951
2404,2,404,-207.34,-405.13,0.05,1275.542079,1,898856,1952
2405,2,415,-252.75,-392.72,0.05,827.982122,1,899271,1953
2406,2,403,-231.07,-392.34,0.05,1029.724265,1,899674,1954
2407,2,420,-341.98,-392.23,0.05,1453.942874,1,900094,1955
2408,2,427,-382.59,-392.55,0.05,802.837543,1,900521,1956
2409,2,406,-204.69,-391.22,0.05,814.076499,1,900927,1957
2410,2,708,-1174.19,-395.39,0.05,1171.540455,1,901635,1958
2411,2,419,-270.76,-396.27,0.05,949.841477,1,902054,1959
2412,2,405,-316.5,-395.95,0.05,762.194023,1,902459,1960
2413,2,414,-244.17,-388.41,0.05,734.711984,1,902873,1961
2414,2,411,-360.51,-390.03,0.05,661.034669,1,903284,1962
2415,2,743,-2364.33,-409.69,0.05,644.674745,1,904027,1963
2416,2,580,-1491.94,-416.79,0.05,837.840004,1,904607,1964
2417,2,400,-164.65,-416.32,0.05,652.182466,1,905007,1965
2418,2,430,-442.91,-418.68,0.05,643.963513,1,905437,1966
2419,2,414,-263.85,-418.03,0.05,328.503119,1,905851,1967
2420,2,415,-309.0,-419.16,0.05,466.372634,1,906266,1968
2421,2,1000,-536.15,-416.16,0.05,490.427286,0,907266,1968
2422,2,401,-242.58,-414.44,0.05,315.660337,1,907667,1969
2423,2,398,-183.57,-408.49,0.05,279.093051,1,908065,1970
2424,2,591,-1317.51,-413.32,0.05,261.259647,1,908656,1971
2425,2,446,-888.9,-420.44,0.05,349.756868,1,909102,1972
2426,2,429,-421.77,-420.44,0.05,447.369781,1,909531,1973
2427,2,404,-268.56,-419.58,0.05,253.178868,1,909935,1974
2428,2,399,-165.66,-407.23,0.05,339.052083,1,910334,1975
2429,2,414,-250.45,-405.54,0.05,246.249743,1,910748,1976
2430,2,420,-344.71,-406.16,0.05,347.701179,1,911168,1977
2431,2,1000,-44.09,-401.95,0.05,234.565627,0,912168,1977
2432,2,626,-1466.11,-414.67,0.05,346.631275,1,912794,1978
2433,2,885,-899.61,-421.81,0.05,400.073331,1,913679,1979
2434,2,414,-240.81,-420.82,0.05,106.912953,1,914093,1980
2435,2,402,-252.67,-415.8,0.05,319.526365,1,914495,1981
2436,2,418,-317.67,-415.19,0.05,221.41339,1,914913,1982
2437,2,427,-278.8,-416.18,0.05,202.360448,1,915340,1983
2438,2,887,-810.28,-422.46,0.05,263.995638,1,916227,1984
2439,2,418,-294.6,-423.48,0.05,263.978612,1,916645,1985
2440,2,1000,-1202.47,-433.39,0.05,230.836117,0,917645,1985
2441,2,415,-257.09,-422.04,0.05,387.644736,1,918060,1986
2442,2,418,-327.02,-421.86,0.05,351.38393,1,918478,1987
2443,2,416,-335.34,-422.47,0.05,407.911533,1,918894,1988
2444,2,611,-1859.76,-428.44,0.05,416.312677,1,919505,1989
2445,2,886,-861.96,-435.31,0.05,361.747174,1,920391,1990
2446,2,419,-323.91,-434.56,0.05,317.006373,1,920810,1991
2447,2,600,-1851.22,-451.18,0.05,575.202156,1,921410,1992
2448,2,418,-349.26,-451.91,0.05,308.584846,1,921828,1993
2449,2,419,-430.86,-453.05,0.05,294.129509,1,922247,1994
2450,2,881,-2537.2,-476.32,0.05,267.253376,1,923128,1995
2451,2,413,-289.87,-477.22,0.05,263.326308,1,923541,1996
2452,2,866,-1751.59,-480.22,0.05,295.414221,1,924407,1997
2453,2,580,-1355.99,-491.6,0.05,376.135375,1,924987,1998
2454,2,416,-279.4,-491.13,0.05,409.893122,1,925403,1999
2455,2,416,-262.12,-490.36,0.05,348.408257,1,925819,2000
2456,2,415,-254.22,-490.57,0.05,390.575341,1,926234,2001
2457,2,415,-261.07,-491.3,0.05,458.797665,1,926649,2002
2458,2,415,-221.73,-490.2,0.05,392.678778,1,927064,2003
2459,2,930,-1307.39,-501.08,0.05,242.288186,1,927994,2004
2460,2,416,-273.32,-499.6,0.05,504.437179,1,928410,2005
2461,2,417,-371.96,-499.25,0.05,465.514354,1,928827,2006
2462,2,425,-412.96,-501.08,0.05,594.13796,1,929252,2007
2463,2,414,-276.08,-501.45,0.05,229.193905,1,929666,2008
2464,2,415,-277.16,-501.91,0.05,217.844,1,930081,2009
2465,2,432,-463.28,-503.72,0.05,476.340112,1,930513,2010
2466,2,429,-385.27,-505.27,0.05,385.344747,1,930942,2011
2467,2,429,-450.45,-507.64,0.05,340.670599,1,931371,2012
2468,2,432,-401.72,-508.73,0.05,183.335916,1,931803,2013
2469,2,902,-819.14,-514.78,0.05,423.7359,1,932705,2014
2470,2,899,-999.49,-521.47,0.05,363.865351,1,933604,2015
2471,2,415,-249.9,-521.35,0.05,208.686751,1,934019,2016
2472,2,894,-905.27,-527.67,0.05,569.60034,1,934913,2017
2473,2,417,-281.16,-527.61,0.05,207.571075,1,935330,2018
2474,2,1000,-551.29,-530.68,0.05,415.64391,0,936330,2018
2475,2,416,-310.9,-530.34,0.05,365.881496,1,936746,2019
2476,2,426,-404.11,-532.32,0.05,197.61055,1,937172,2020
2477,2,1000,8.21,-529.51,0.05,353.39331,0,938172,2020
2478,2,1000,-32.79,-527.32,0.05,407.217494,0,939172,2020
2479,2,914,-1289.3,-537.76,0.05,331.856123,1,940086,2021
2480,2,415,-344.23,-538.62,0.05,498.452252,1,940501,2022
2481,2,878,-855.77,-544.86,0.05,350.796622,1,941379,2023
2482,2,416,-306.84,-545.45,0.05,167.568747,1,941795,2024
2483,2,415,-275.63,-532.61,0.05,473.949738,1,942210,2025
2484,2,416,-356.78,-533.85,0.05,575.688462,1,942626,2026
2485,2,415,-298.92,-534.49,0.05,313.899176,1,943041,2027
2486,2,1000,-592.29,-537.94,0.05,426.769444,0,944041,2027
2487,2,419,-315.4,-538.0,0.05,551.432575,1,944460,2028
2488,2,1000,-227.25,-538.1,0.05,307.766913,0,945460,2028
2489,2,1000,-536.87,-541.04,0.05,413.533651,0,946460,2028
2490,2,1000,-362.17,-532.01,0.05,470.148207,0,947460,2028
2491,2,1000,-57.26,-530.33,0.05,326.740413,0,948460,2028
2492,2,415,-352.36,-531.25,0.05,335.791536,1,948875,2029
2493,2,623,-1804.08,-547.15,0.05,298.898756,1,949498,2030
2494,2,1000,-552.92,-550.42,0.05,537.478633,0,950498,2030
2495,2,1000,113.97,-546.44,0.05,401.730195,0,951498,2030
2496,2,1000,-174.05,-545.92,0.05,344.080722,0,952498,2030
2497,2,415,-313.61,-547.14,0.05,338.298466,1,952913,2031
2498,2,1000,-328.09,-547.28,0.05,346.496303,0,953913,2031
2499,2,1000,-183.25,-544.09,0.05,242.600228,0,954913,2031
2500,2,875,-836.55,-550.43,0.05,281.609014,1,955788,2032
2501,2,1000,-125.6,-545.6,0.05,267.512274,0,956788,2032
2502,2,1000,-1274.04,-553.27,0.05,293.420178,0,957788,2032
2503,2,414,-260.22,-543.35,0.05,290.18027,1,958202,2033
2504,2,414,-265.19,-543.93,0.05,169.501003,1,958616,2034
2505,2,1000,-7.92,-541.48,0.05,345.303713,0,959616,2034
2506,2,416,-274.66,-541.91,0.05,402.663955,1,960032,2035
2507,2,415,-291.51,-541.41,0.05,223.050872,1,960447,2036
2508,2,1000,-46.17,-538.04,0.05,279.332264,0,961447,2036
2509,2,415,-400.86,-540.01,0.05,283.476462,1,961862,2037
2510,2,415,-239.63,-530.66,0.05,404.938823,1,962277,2038
2511,2,427,-406.53,-532.02,0.05,229.673715,1,962704,2039
2512,2,414,-322.6,-532.08,0.05,232.26409,1,963118,2040
2513,2,419,-396.47,-533.6,0.05,334.99745,1,963537,2041
2514,2,419,-414.94,-534.15,0.05,320.689187,1,963956,2042
2515,2,413,-341.42,-513.92,0.05,188.453429,1,964369,2043
2516,2,430,-481.44,-503.81,0.05,269.106477,1,964799,2044
2517,2,428,-559.18,-507.76,0.05,264.367017,1,965227,2045
2518,2,428,-518.92,-508.52,0.05,188.118906,1,965655,2046
2519,2,588,-1720.06,-523.08,0.05,361.474577,1,966243,2047
2520,2,596,-1273.51,-532.73,0.05,209.078474,1,966839,2048
2521,2,412,-261.76,-529.98,0.05,162.350129,1,967251,2049
2522,2,1000,-632.97,-533.89,0.05,255.723615,0,968251,2049
2523,2,414,-256.2,-534.61,0.05,251.893079,1,968665,2050
2524,2,603,-1534.48,-536.78,0.05,280.785829,1,969268,2051
2525,2,740,-2142.54,-549.32,0.05,198.772765,1,970008,2052
2526,2,408,-219.79,-547.3,0.05,244.431747,1,970416,2053
2527,2,1000,57.6,-544.04,0.05,280.715993,0,971416,2053
2528,2,612,-1759.18,-559.97,0.05,230.80515,1,972028,2054
2529,2,1000,86.14,-556.61,0.05,251.604041,0,973028,2054
2530,2,1000,-160.13,-554.76,0.05,217.057635,0,974028,2054
2531,2,1000,292.67,-551.39,0.05,230.068737,0,975028,2054
2532,2,602,-1585.31,-552.58,0.05,261.310789,1,975630,2055
2533,2,677,-723.45,-550.82,0.05,220.280643,1,976307,2056
2534,2,591,-1154.6,-559.96,0.05,190.809144,1,976898,2057
2535,2,1000,-126.93,-558.7,0.05,261.829778,0,977898,2057
2536,2,695,-947.03,-565.0,0.05,261.42859,1,978593,2058
2537,2,644,-1731.34,-579.52,0.05,267.922607,1,979237,2059
2538,2,1000,-618.07,-577.6,0.05,304.920261,0,980237,2059
2539,2,687,-698.2,-581.64,0.05,323.95607,1,980924,2060
2540,2,423,-481.23,-574.42,0.05,324.987348,1,981347,2061
2541,2,693,-1163.65,-583.49,0.05,368.126643,1,982040,2062
2542,2,571,-1613.11,-596.35,0.05,232.318937,1,982611,2063
2543,2,427,-332.66,-596.32,0.05,250.27834,1,983038,2064
2544,2,650,-672.69,-584.45,0.05,300.663984,1,983688,2065
2545,2,862,-1311.67,-588.95,0.05,278.704078,1,984550,2066
2546,2,693,-1070.04,-596.41,0.05,322.910699,1,985243,2067
2547,2,681,-864.56,-586.54,0.05,390.546551,1,985924,2068
2548,2,1000,-200.72,-585.06,0.05,300.821252,0,986924,2068
2549,2,898,-984.82,-590.6,0.05,294.724231,1,987822,2069
2550,2,1000,-326.99,-568.5,0.05,417.419988,0,988822,2069
2551,2,680,-710.17,-572.7,0.05,441.381784,1,989502,2070
2552,2,1000,19.41,-554.99,0.05,338.800255,0,990502,2070
2553,2,900,-1142.28,-552.85,0.05,379.218357,1,991402,2071
2554,2,1000,-231.64,-552.37,0.05,436.490893,0,992402,2071
2555,2,1000,153.6,-548.22,0.05,466.684064,0,993402,2071
2556,2,1000,-1080.1,-556.48,0.05,333.498792,0,994402,2071
2557,2,695,-1190.05,-565.77,0.05,363.249285,1,995097,2072
2558,2,1000,-345.07,-567.0,0.05,348.9548,0,996097,2072
2559,2,1000,-510.6,-559.03,0.05,391.454499,0,997097,2072
2560,2,894,-1501.8,-571.32,0.05,412.357978,1,997991,2073
2561,2,1000,-403.69,-571.63,0.05,338.790954,0,998991,2073
2562,2,1000,-166.81,-569.17,0.05,313.505985,0,999991,2073
2563,2,672,-1071.24,-577.12,0.05,294.284173,1,1000663,2074
2564,2,1000,69.79,-573.65,0.05,452.350096,0,1001663,2074
2565,2,1000,188.17,-567.14,0.05,374.570006,0,1002663,2074
2566,2,1000,-14.98,-563.44,0.05,280.866659,0,1003663,2074
2567,2,677,-970.73,-568.64,0.05,408.528508,1,1004340,2075
2568,2,673,-796.93,-572.59,0.05,329.069613,1,1005013,2076
2569,2,680,-774.04,-572.14,0.05,388.151476,1,1005693,2077
2570,2,1000,2.1,-562.13,0.05,397.94149,0,1006693,2077
2571,2,1000,-65.37,-560.28,0.05,339.890675,0,1007693,2077
2572,2,691,-821.46,-559.44,0.05,409.894386,1,1008384,2078
2573,2,632,-1854.61,-575.18,0.05,329.96054,1,1009016,2079
2574,2,683,-979.41,-579.46,0.05,341.790382,1,1009699,2080
2575,2,1000,56.24,-575.79,0.05,435.097881,0,1010699,2080
2576,2,1000,-72.89,-572.47,0.05,541.535905,0,1011699,2080
2577,2,1000,86.15,-571.69,0.05,395.343618,0,1012699,2080
2578,2,662,-591.86,-577.29,0.05,480.495062,1,1013361,2081
2579,2,721,-1668.51,-581.08,0.05,561.838801,1,1014082,2082
2580,2,618,-1695.67,-594.59,0.05,550.139188,1,1014700,2083
2581,2,1000,59.51,-585.44,0.05,578.816364,0,1015700,2083
2582,2,665,-662.85,-589.0,0.05,505.340621,1,1016365,2084
2583,2,1000,185.07,-584.39,0.05,447.644484,0,1017365,2084
2584,2,705,-988.03,-590.7,0.05,489.674299,1,1018070,2085
2585,2,1000,-993.48,-597.65,0.05,378.300599,0,1019070,2085
2586,2,1000,243.05,-589.3,0.05,394.536693,0,1020070,2085
2587,2,400,-399.13,-590.13,0.05,432.155644,1,1020470,2086
2588,2,666,-1746.13,-605.32,0.05,358.350584,1,1021136,2087
2589,2,1000,75.66,-599.2,0.05,292.139351,0,1022136,2087
2590,2,1000,173.91,-593.84,0.05,322.411294,0,1023136,2087
2591,2,572,-1413.38,-607.4,0.05,372.738524,1,1023708,2088
2592,2,401,-249.19,-606.37,0.05,317.403401,1,1024109,2089
2593,2,620,-1423.17,-602.56,0.05,382.767415,1,1024729,2090
2594,2,1000,-415.09,-601.18,0.05,396.468617,0,1025729,2090
2595,2,431,-889.14,-611.21,0.05,335.901868,1,1026160,2091
2596,2,1000,-905.01,-618.52,0.05,489.908227,0,1027160,2091
2597,2,729,-1692.97,-632.31,0.05,242.127332,1,1027889,2092
2598,2,1000,-883.92,-637.87,0.05,456.445594,0,1028889,2092
2599,2,1000,-1229.61,-648.34,0.05,339.286216,0,1029889,2092
2600,2,1000,-120.49,-641.17,0.05,396.594672,0,1030889,2092
2601,1,332,-2825.27,-668.17,0.05,433.489788,1,1031221,2093
2602,1,340,-3165.46,-687.09,0.05,355.672205,1,1031561,2094
2603,1,46,-1371.68,-698.2,0.05,520.858669,1,1031607,2095
2604,1,49,-1398.08,-709.53,0.05,490.245296,1,1031656,2096
2605,1,48,-1386.56,-723.32,0.05,733.770313,1,1031704,2097
2606,1,49,-1393.72,-734.51,0.05,474.291255,1,1031753,2098
2607,1,334,-2882.99,-760.42,0.05,395.341665,1,1032087,2099
2608,1,334,-2997.68,-789.94,0.05,377.314403,1,1032421,2100
2609,1,330,-2884.79,-814.78,0.05,272.5925,1,1032751,2101
2610,1,334,-2884.65,-841.23,0.05,280.355521,1,1033085,2102
2611,1,43,-1352.61,-850.69,0.05,295.462629,1,1033128,2103
2612,1,335,-2783.09,-875.29,0.05,334.760217,1,1033463,2104
2613,1,42,-1348.22,-884.81,0.05,535.196076,1,1033505,2105
2614,1,42,-1348.56,-894.15,0.05,205.227025,1,1033547,2106
2615,1,1000,6078.64,-829.94,0.05,507.620048,0,1034547,2106
2616,1,1000,6068.54,-764.44,0.05,487.866136,0,1035547,2106
2617,1,46,-1368.15,-772.53,0.05,150.705462,1,1035593,2107
2618,1,331,-2741.88,-794.76,0.05,512.35283,1,1035924,2108
2619,1,331,-2572.12,-803.28,0.05,426.352281,1,1036255,2109
2620,1,45,-1356.53,-804.11,0.05,575.778812,1,1036300,2110
2621,1,330,-2615.62,-827.65,0.05,280.577305,1,1036630,2111
2622,1,45,-1359.31,-834.92,0.05,498.188278,1,1036675,2112
2623,1,331,-2487.88,-857.23,0.05,442.124265,1,1037006,2113
2624,1,44,-1358.99,-855.48,0.05,142.046557,1,1037050,2114
2625,1,35,-1307.05,-847.12,0.05,536.470111,1,1037085,2115
2626,1,1000,5092.11,-794.0,0.05,380.052389,0,1038085,2115
2627,1,1000,5443.7,-740.14,0.05,363.857545,0,1039085,2115
2628,1,1000,6318.13,-659.37,0.05,337.469948,0,1040085,2115
2629,1,35,-1304.19,-673.27,0.05,148.446155,1,1040120,2116
2630,1,35,-1305.82,-684.73,0.05,131.109543,1,1040155,2117
2631,1,35,-1306.14,-700.72,0.05,147.110161,1,1040190,2118
2632,1,35,-1308.77,-697.95,0.05,522.256016,1,1040225,2119
2633,1,35,-1308.16,-703.8,0.05,488.238889,1,1040260,2120
2634,1,35,-1306.18,-705.32,0.05,126.552325,1,1040295,2121
2635,1,35,-1307.27,-717.12,0.05,162.459237,1,1040330,2122
2636,1,35,-1307.91,-720.73,0.05,1753.075569,1,1040365,2123
2637,1,35,-1307.2,-716.49,0.05,600.579778,1,1040400,2124
2638,1,35,-1307.89,-723.39,0.05,1823.921613,1,1040435,2125
2639,1,34,-1297.99,-729.38,0.05,750.81321,1,1040469,2126
2640,1,34,-1299.82,-737.57,0.05,198.895823,1,1040503,2127
2641,1,35,-1306.44,-739.0,0.05,143.315483,1,1040538,2128
2642,1,34,-1294.77,-735.81,0.05,893.073993,1,1040572,2129
2643,1,35,-1308.2,-745.57,0.05,281.158426,1,1040607,2130
2644,1,35,-1307.62,-751.92,0.05,1069.173851,1,1040642,2131
